,프로젝트번호,행번,역할,업무명,개발의뢰번호,의뢰자행번,최초일자,최종일자,기간
5170,P2020-03255-01,17100460,PM,수신 공통,R2020-03255,6222544,2020-03-23,2020-05-06,44 days 00:00:00.000000000
5171,P2020-03256-01,06173020,PM,ISA,R2020-03256,14100029,2020-03-13,2021-04-30,413 days 00:00:00.000000000
5172,P2020-03257-01,06148069,PM,수익증권,R2020-03257,11101865,2020-03-13,2020-06-22,101 days 00:00:00.000000000
5173,P2020-03257-01,12101702,개발자,수익증권,R2020-03257,11101865,2020-03-13,2020-06-22,101 days 00:00:00.000000000
5174,P2020-03260-01,13061001,PM,수납대행(서울시),R2020-03260,11104929,2020-03-13,2020-04-01,19 days 00:00:00.000000000
5175,P2020-03261-01,13061001,PM,수납대행(서울시),R2020-03261,11104929,2020-03-13,2020-04-01,19 days 00:00:00.000000000
5176,P2020-03261-02,06220460,PM,공금예금,R2020-03261,11104929,2020-03-13,2020-03-31,18 days 00:00:00.000000000
5177,P2020-03262-01,11100117,PM,국내모바일앱,R2020-03262,6171000,2020-03-13,2020-04-10,28 days 00:00:00.000000000
5178,P2020-03264-01,13031002,PM,ATMS,R2020-03264,13031002,2020-03-13,2020-07-31,140 days 00:00:00.000000000
5179,P2020-03264-01,19021010,개발자,ATMS,R2020-03264,13031002,2020-03-13,2020-07-31,140 days 00:00:00.000000000
5180,P2020-03268-01,16101464,PM,담보,R2020-03268,17500036,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5181,P2020-03268-02,10100806,PM,기업상담신청,R2020-03268,17500036,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5182,P2020-03268-02,19101287,개발자,기업상담신청,R2020-03268,17500036,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5183,P2020-0327-01,13031002,PM,ATMS,R2020-0327,13031002,2020-01-09,2020-01-22,13 days 00:00:00.000000000
5184,P2020-0327-01,19021010,개발자,ATMS,R2020-0327,13031002,2020-01-09,2020-01-22,13 days 00:00:00.000000000
5185,P2020-03272-01,18113001,PM,베트남공통,R2020-03272,18602071,2020-03-13,2020-04-03,21 days 00:00:00.000000000
5186,P2020-03272-01,18073018,개발자,베트남공통,R2020-03272,18602071,2020-03-13,2020-04-03,21 days 00:00:00.000000000
5187,P2020-03272-01,18073009,개발자,베트남공통,R2020-03272,18602071,2020-03-13,2020-04-03,21 days 00:00:00.000000000
5188,P2020-03272-01,08121002,개발자,베트남공통,R2020-03272,18602071,2020-03-13,2020-04-03,21 days 00:00:00.000000000
5189,P2020-03272-01,13092003,개발자,베트남공통,R2020-03272,18602071,2020-03-13,2020-04-03,21 days 00:00:00.000000000
5190,P2020-03272-02,11071006,PM,(V)여신S,R2020-03272,18602071,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5191,P2020-03272-02,18113001,개발자,(V)여신S,R2020-03272,18602071,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5192,P2020-03272-02,19023025,개발자,(V)여신S,R2020-03272,18602071,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5193,P2020-03272-02,18073017,개발자,(V)여신S,R2020-03272,18602071,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5194,P2020-03272-02,18101016,개발자,(V)여신S,R2020-03272,18602071,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5195,P2020-03273-01,06178103,PM,국내무역,R2020-03273,6163769,2020-03-13,2020-03-27,14 days 00:00:00.000000000
5196,P2020-03277-01,11101849,PM,국내무역외,R2020-03277,11101849,2020-03-13,2020-05-06,54 days 00:00:00.000000000
5197,P2020-03277-01,20100248,개발자,국내무역외,R2020-03277,11101849,2020-03-13,2020-05-06,54 days 00:00:00.000000000
5198,P2020-03279-01,06148069,PM,수익증권,R2020-03279,6148069,2020-03-13,2020-03-25,12 days 00:00:00.000000000
5199,P2020-03282-01,18113001,PM,베트남공통,R2020-03282,18602071,2020-03-13,2020-05-15,63 days 00:00:00.000000000
5200,P2020-03282-01,18073018,개발자,베트남공통,R2020-03282,18602071,2020-03-13,2020-05-15,63 days 00:00:00.000000000
5201,P2020-03282-01,18073009,개발자,베트남공통,R2020-03282,18602071,2020-03-13,2020-05-15,63 days 00:00:00.000000000
5202,P2020-03282-01,08121002,개발자,베트남공통,R2020-03282,18602071,2020-03-13,2020-05-15,63 days 00:00:00.000000000
5203,P2020-03282-01,13092003,개발자,베트남공통,R2020-03282,18602071,2020-03-13,2020-05-15,63 days 00:00:00.000000000
5204,P2020-03285-01,19507800,PM,퇴직연금,R2020-03285,6231136,2020-03-16,2020-05-29,74 days 00:00:00.000000000
5205,P2020-03285-01,15102173,개발자,퇴직연금,R2020-03285,6231136,2020-03-16,2020-05-29,74 days 00:00:00.000000000
5206,P2020-03287-01,07101368,PM,공금예금,R2020-03287,7101368,2020-03-16,2020-04-10,25 days 00:00:00.000000000
5207,P2020-03289-01,18113001,PM,베트남공통,R2020-03289,18602071,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5208,P2020-03289-01,18073018,개발자,베트남공통,R2020-03289,18602071,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5209,P2020-03289-01,18073012,개발자,베트남공통,R2020-03289,18602071,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5210,P2020-03289-01,08121002,개발자,베트남공통,R2020-03289,18602071,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5211,P2020-03289-01,13092003,개발자,베트남공통,R2020-03289,18602071,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5212,P2020-0329-01,06174175,PM,자동이체 공통,R2020-0329,6174175,2020-01-09,2020-02-28,50 days 00:00:00.000000000
5213,P2020-0329-01,19100851,개발자,자동이체 공통,R2020-0329,6174175,2020-01-09,2020-02-28,50 days 00:00:00.000000000
5214,P2020-03291-01,07071005,PM,자동화기기,R2020-03291,7071005,2020-03-13,2020-03-31,18 days 00:00:00.000000000
5215,P2020-03291-01,18101012,개발자,자동화기기,R2020-03291,7071005,2020-03-13,2020-03-31,18 days 00:00:00.000000000
5216,P2020-03291-01,13031002,개발자,자동화기기,R2020-03291,7071005,2020-03-13,2020-03-31,18 days 00:00:00.000000000
5217,P2020-03291-01,11062005,개발자,자동화기기,R2020-03291,7071005,2020-03-13,2020-03-31,18 days 00:00:00.000000000
5218,P2020-03294-01,06182925,PM,국내모바일앱,R2020-03294,6231240,2020-03-13,2020-03-23,10 days 00:00:00.000000000
5219,P2020-03295-01,18122002,PM,BPR수신,R2020-03295,11103175,2020-03-16,2020-04-03,18 days 00:00:00.000000000
5220,P2020-03295-01,12021023,개발자,BPR수신,R2020-03295,11103175,2020-03-16,2020-04-03,18 days 00:00:00.000000000
5221,P2020-03296-01,19102135,PM,DW,R2020-03296,6231240,2020-03-16,2020-03-23,7 days 00:00:00.000000000
5222,P2020-03297-01,06224598,PM,대외계IF타행환공동망,R2020-03297,6224598,2020-03-16,2020-04-14,29 days 00:00:00.000000000
5223,P2020-03297-01,06173837,개발자,대외계IF타행환공동망,R2020-03297,6224598,2020-03-16,2020-04-14,29 days 00:00:00.000000000
5224,P2020-03297-01,06151833,개발자,대외계IF타행환공동망,R2020-03297,6224598,2020-03-16,2020-04-14,29 days 00:00:00.000000000
5225,P2020-03297-01,18102514,개발자,대외계IF타행환공동망,R2020-03297,6224598,2020-03-16,2020-04-14,29 days 00:00:00.000000000
5226,P2020-03297-01,19201605,개발자,대외계IF타행환공동망,R2020-03297,6224598,2020-03-16,2020-04-14,29 days 00:00:00.000000000
5227,P2020-03299-01,06130860,PM,수신 공통,R2020-03299,6220381,2020-03-13,2020-03-23,10 days 00:00:00.000000000
5228,P2020-0330-01,16101464,PM,담보,R2020-0330,18611494,2020-01-09,2020-02-03,25 days 00:00:00.000000000
5229,P2020-0330-01,06171461,개발자,담보,R2020-0330,18611494,2020-01-09,2020-02-03,25 days 00:00:00.000000000
5230,P2020-03302-01,11051005,PM,사후관리,R2020-03302,6167720,2020-03-16,2020-04-06,21 days 00:00:00.000000000
5231,P2020-03302-01,16041010,개발자,사후관리,R2020-03302,6167720,2020-03-16,2020-04-06,21 days 00:00:00.000000000
5232,P2020-03302-01,11071007,개발자,사후관리,R2020-03302,6167720,2020-03-16,2020-04-06,21 days 00:00:00.000000000
5233,P2020-03307-01,06130860,PM,fee Application,R2020-03307,8202214,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5234,P2020-03307-01,18200753,개발자,fee Application,R2020-03307,8202214,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5235,P2020-03307-02,18100414,PM,기업인터넷뱅킹,R2020-03307,8202214,2020-03-24,2020-04-30,37 days 00:00:00.000000000
5236,P2020-03309-01,08121003,PM,기관업무(DS),R2020-03309,8121003,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5237,P2020-03309-01,13051003,개발자,기관업무(DS),R2020-03309,8121003,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5238,P2020-03309-01,07061001,개발자,기관업무(DS),R2020-03309,8121003,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5239,P2020-03310-01,03041007,PM,개인인터넷뱅킹(DS),R2020-03310,6218547,2020-03-16,2020-03-31,15 days 00:00:00.000000000
5240,P2020-03310-01,19082902,개발자,개인인터넷뱅킹(DS),R2020-03310,6218547,2020-03-16,2020-03-31,15 days 00:00:00.000000000
5241,P2020-03310-01,17011014,개발자,개인인터넷뱅킹(DS),R2020-03310,6218547,2020-03-16,2020-03-31,15 days 00:00:00.000000000
5242,P2020-03310-01,11081021,개발자,개인인터넷뱅킹(DS),R2020-03310,6218547,2020-03-16,2020-03-31,15 days 00:00:00.000000000
5243,P2020-03311-01,16101464,PM,담보,R2020-03311,19100248,2020-03-16,2020-03-23,7 days 00:00:00.000000000
5244,P2020-03312-01,06130860,PM,수신 공통,R2020-03312,6220381,2020-03-17,2020-04-13,27 days 00:00:00.000000000
5245,P2020-03312-01,18200753,개발자,수신 공통,R2020-03312,6220381,2020-03-17,2020-04-13,27 days 00:00:00.000000000
5246,P2020-03314-01,06164102,PM,국내모바일앱,R2020-03314,6164102,2020-03-16,2020-04-24,39 days 00:00:00.000000000
5247,P2020-03314-02,17101002,PM,스마트워크,R2020-03314,6164102,2020-03-16,2020-05-15,60 days 00:00:00.000000000
5248,P2020-03314-02,17011003,개발자,스마트워크,R2020-03314,6164102,2020-03-16,2020-05-15,60 days 00:00:00.000000000
5249,P2020-03314-02,14101012,개발자,스마트워크,R2020-03314,6164102,2020-03-16,2020-05-15,60 days 00:00:00.000000000
5250,P2020-03314-02,19072903,개발자,스마트워크,R2020-03314,6164102,2020-03-16,2020-05-15,60 days 00:00:00.000000000
5251,P2020-03314-02,14011019,개발자,스마트워크,R2020-03314,6164102,2020-03-16,2020-05-15,60 days 00:00:00.000000000
5252,P2020-03315-01,06178103,PM,국내무역,R2020-03315,8202230,2020-03-17,2020-04-16,30 days 00:00:00.000000000
5253,P2020-03315-01,15100677,개발자,국내무역,R2020-03315,8202230,2020-03-17,2020-04-16,30 days 00:00:00.000000000
5254,P2020-0332-01,18051013,PM,채널S,R2020-0332,6170366,2020-01-09,2020-01-31,22 days 00:00:00.000000000
5255,P2020-0332-01,16121009,개발자,채널S,R2020-0332,6170366,2020-01-09,2020-01-31,22 days 00:00:00.000000000
5256,P2020-03320-01,06164102,PM,국내모바일앱,R2020-03320,12200300,2020-03-16,2020-04-02,17 days 00:00:00.000000000
5257,P2020-03320-01,18200151,개발자,국내모바일앱,R2020-03320,12200300,2020-03-16,2020-04-02,17 days 00:00:00.000000000
5258,P2020-03323-01,06219100,PM,신탁유가증권,R2020-03323,6219100,2020-03-16,2020-03-23,7 days 00:00:00.000000000
5259,P2020-03326-02,18051007,PM,모바일뱅킹,R2020-03326,10101985,2020-03-24,2020-04-01,8 days 00:00:00.000000000
5260,P2020-03326-02,19102002,개발자,모바일뱅킹,R2020-03326,10101985,2020-03-24,2020-04-01,8 days 00:00:00.000000000
5261,P2020-03327-01,12071004,PM,BPR공통통합,R2020-03327,10103960,2020-03-16,2020-04-01,16 days 00:00:00.000000000
5262,P2020-03327-01,08101003,개발자,BPR공통통합,R2020-03327,10103960,2020-03-16,2020-04-01,16 days 00:00:00.000000000
5263,P2020-03328-01,06180280,PM,국내모바일앱,R2020-03328,6164110,2020-03-16,2020-03-17,1 days 00:00:00.000000000
5264,P2020-03328-01,20200188,개발자,국내모바일앱,R2020-03328,6164110,2020-03-16,2020-03-17,1 days 00:00:00.000000000
5265,P2020-03328-01,20200196,개발자,국내모바일앱,R2020-03328,6164110,2020-03-16,2020-03-17,1 days 00:00:00.000000000
5266,P2020-03329-01,06163718,PM,펌뱅킹,R2020-03329,6163718,2020-03-16,2020-04-01,16 days 00:00:00.000000000
5267,P2020-03329-01,06151401,개발자,펌뱅킹,R2020-03329,6163718,2020-03-16,2020-04-01,16 days 00:00:00.000000000
5268,P2020-03330-01,06180280,PM,국내모바일앱,R2020-03330,13200460,2020-03-16,2020-03-26,10 days 00:00:00.000000000
5269,P2020-03331-01,18101011,PM,보증서 위탁발행,R2020-03331,6231240,2020-03-17,2020-08-07,143 days 00:00:00.000000000
5270,P2020-03331-01,16011007,개발자,보증서 위탁발행,R2020-03331,6231240,2020-03-17,2020-08-07,143 days 00:00:00.000000000
5271,P2020-03331-01,11041010,개발자,보증서 위탁발행,R2020-03331,6231240,2020-03-17,2020-08-07,143 days 00:00:00.000000000
5272,P2020-03331-01,11071007,개발자,보증서 위탁발행,R2020-03331,6231240,2020-03-17,2020-08-07,143 days 00:00:00.000000000
5273,P2020-03334-01,06146066,PM,신용리스크,R2020-03334,6146066,2020-03-16,2020-05-22,67 days 00:00:00.000000000
5274,P2020-03334-01,20100124,개발자,신용리스크,R2020-03334,6146066,2020-03-16,2020-05-22,67 days 00:00:00.000000000
5275,P2020-03334-01,06182933,개발자,신용리스크,R2020-03334,6146066,2020-03-16,2020-05-22,67 days 00:00:00.000000000
5276,P2020-03337-01,11062004,PM,수납대행,R2020-03337,11062004,2020-03-17,2020-03-23,6 days 00:00:00.000000000
5277,P2020-03337-01,02051003,개발자,수납대행,R2020-03337,11062004,2020-03-17,2020-03-23,6 days 00:00:00.000000000
5278,P2020-03338-01,12101702,PM,수익증권,R2020-03338,11200261,2020-03-16,2020-03-24,8 days 00:00:00.000000000
5279,P2020-03343-01,11121005,PM,BPR여신,R2020-03343,8100462,2020-03-17,2020-06-24,99 days 00:00:00.000000000
5280,P2020-03343-01,08101003,개발자,BPR여신,R2020-03343,8100462,2020-03-17,2020-06-24,99 days 00:00:00.000000000
5281,P2020-03343-01,16103002,개발자,BPR여신,R2020-03343,8100462,2020-03-17,2020-06-24,99 days 00:00:00.000000000
5282,P2020-03345-01,15100464,PM,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5283,P2020-03345-01,19201540,개발자,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5284,P2020-03345-01,19101287,개발자,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5285,P2020-03345-01,10100806,개발자,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5286,P2020-03345-01,06178715,개발자,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5287,P2020-03345-01,18100813,개발자,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5288,P2020-03345-01,06154001,개발자,금리결정,R2020-03345,15100464,2020-03-16,2020-04-30,45 days 00:00:00.000000000
5289,P2020-03349-01,11121005,PM,BPR여신,R2020-03349,12102016,2020-03-16,2020-06-01,77 days 00:00:00.000000000
5290,P2020-03349-01,15061008,개발자,BPR여신,R2020-03349,12102016,2020-03-16,2020-06-01,77 days 00:00:00.000000000
5291,P2020-03349-01,08101003,개발자,BPR여신,R2020-03349,12102016,2020-03-16,2020-06-01,77 days 00:00:00.000000000
5292,P2020-03349-01,16051008,개발자,BPR여신,R2020-03349,12102016,2020-03-16,2020-06-01,77 days 00:00:00.000000000
5293,P2020-0335-01,18101046,PM,AML,R2020-0335,18101046,2020-01-09,2020-02-03,25 days 00:00:00.000000000
5294,P2020-03355-01,18032003,PM,종금,R2020-03355,18032003,2020-03-16,2020-04-10,25 days 00:00:00.000000000
5295,P2020-03355-01,19103007,개발자,종금,R2020-03355,18032003,2020-03-16,2020-04-10,25 days 00:00:00.000000000
5296,P2020-03356-01,13051003,PM,골드뱅킹,R2020-03356,13051003,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5297,P2020-03356-01,08121003,개발자,골드뱅킹,R2020-03356,13051003,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5298,P2020-03356-01,07061001,개발자,골드뱅킹,R2020-03356,13051003,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5299,P2020-03357-01,06169155,PM,유동성,R2020-03357,6146856,2020-03-16,2020-03-30,14 days 00:00:00.000000000
5300,P2020-03357-01,06183662,개발자,유동성,R2020-03357,6146856,2020-03-16,2020-03-30,14 days 00:00:00.000000000
5301,P2020-03359-01,18122001,PM,BPR공통통합,R2020-03359,8102971,2020-03-16,2020-04-03,18 days 00:00:00.000000000
5302,P2020-03359-01,12071004,개발자,BPR공통통합,R2020-03359,8102971,2020-03-16,2020-04-03,18 days 00:00:00.000000000
5303,P2020-03359-01,08101003,개발자,BPR공통통합,R2020-03359,8102971,2020-03-16,2020-04-03,18 days 00:00:00.000000000
5304,P2020-0336-01,06220495,PM,고객,R2020-0336,11100966,2020-01-09,2020-02-03,25 days 00:00:00.000000000
5305,P2020-0336-01,18200230,개발자,고객,R2020-0336,11100966,2020-01-09,2020-02-03,25 days 00:00:00.000000000
5306,P2020-0336-01,16200100,개발자,고객,R2020-0336,11100966,2020-01-09,2020-02-03,25 days 00:00:00.000000000
5307,P2020-03361-01,19501668,PM,SBJ은행,R2020-03361,19501668,2020-03-16,2020-03-18,2 days 00:00:00.000000000
5308,P2020-03362-01,17100984,PM,금융 IC,R2020-03362,17100984,2020-03-17,2020-04-30,44 days 00:00:00.000000000
5309,P2020-03362-01,18200729,개발자,금융 IC,R2020-03362,17100984,2020-03-17,2020-04-30,44 days 00:00:00.000000000
5310,P2020-03362-01,06218458,개발자,금융 IC,R2020-03362,17100984,2020-03-17,2020-04-30,44 days 00:00:00.000000000
5311,P2020-03362-01,06151833,개발자,금융 IC,R2020-03362,17100984,2020-03-17,2020-04-30,44 days 00:00:00.000000000
5312,P2020-03364-01,06167187,PM,수탁업무,R2020-03364,11101873,2020-03-16,2020-12-31,290 days 00:00:00.000000000
5313,P2020-03364-01,06148972,개발자,수탁업무,R2020-03364,11101873,2020-03-16,2020-12-31,290 days 00:00:00.000000000
5314,P2020-03365-01,19102135,PM,ODS,R2020-03365,11201861,2020-03-16,2020-03-20,4 days 00:00:00.000000000
5315,P2020-03366-01,18111017,PM,고객상담센터,R2020-03366,6181368,2020-03-16,2020-04-14,29 days 00:00:00.000000000
5316,P2020-03368-01,11121005,PM,BPR여신,R2020-03368,12101321,2020-03-17,2020-04-28,42 days 00:00:00.000000000
5317,P2020-03368-01,08101003,개발자,BPR여신,R2020-03368,12101321,2020-03-17,2020-04-28,42 days 00:00:00.000000000
5318,P2020-03368-01,16103002,개발자,BPR여신,R2020-03368,12101321,2020-03-17,2020-04-28,42 days 00:00:00.000000000
5319,P2020-03372-01,03041007,PM,개인인터넷뱅킹(DS),R2020-03372,13200460,2020-03-17,2020-04-30,44 days 00:00:00.000000000
5320,P2020-03372-01,19102004,개발자,개인인터넷뱅킹(DS),R2020-03372,13200460,2020-03-17,2020-04-30,44 days 00:00:00.000000000
5321,P2020-03373-01,06175971,PM,국내모바일앱,R2020-03373,6212255,2020-03-17,2020-03-20,3 days 00:00:00.000000000
5322,P2020-03373-02,15100626,PM,자산관리,R2020-03373,6212255,2020-03-17,2020-03-23,6 days 00:00:00.000000000
5323,P2020-03374-01,06173240,PM,고객,R2020-03374,12502014,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5324,P2020-03374-01,18200583,개발자,고객,R2020-03374,12502014,2020-03-17,2020-04-06,20 days 00:00:00.000000000
5325,P2020-03375-01,07071005,PM,자동화기기,R2020-03375,17100290,2020-03-17,2020-03-27,10 days 00:00:00.000000000
5326,P2020-03375-01,13031002,개발자,자동화기기,R2020-03375,17100290,2020-03-17,2020-03-27,10 days 00:00:00.000000000
5327,P2020-03378-01,06148972,PM,수탁업무,R2020-03378,17600138,2020-03-17,2020-03-25,8 days 00:00:00.000000000
5328,P2020-0338-01,06208576,PM,정기성,R2020-0338,10103716,2020-01-13,2020-02-19,37 days 00:00:00.000000000
5329,P2020-0338-01,19200153,개발자,정기성,R2020-0338,10103716,2020-01-13,2020-02-19,37 days 00:00:00.000000000
5330,P2020-0338-01,06126324,개발자,정기성,R2020-0338,10103716,2020-01-13,2020-02-19,37 days 00:00:00.000000000
5331,P2020-03381-01,06148972,PM,수탁업무,R2020-03381,17600138,2020-03-17,2020-03-25,8 days 00:00:00.000000000
